#step	#e_xz	#s_xz	#dW	#W	#We	#Wp	#dWp	#dWe	#Delta_Ep	#Delta_Ek	#Delta_U	#Delta_T	#Delta_Q	#Delta_Etot	#Delta_Ttally	#dQ	#dU	#Beta_0_diff	#Beta_0_int	#Beta_1_diff	#Beta_1_int
192000	0.095999	0.880422	440211.0000000004	7.067952911089996e7	1.3922302575768102e7	5.675722653513189e7	415080.213469103	25130.786530898884	1.9206991103308145e7	-108851.32069516499	1.910165111553863e7	-0.08800000000002228	-210697.20672005333	1.910165111553863e7	-0.08800000000002228	-270554.3677199989	0.0	-0.6518122496343419	-0.0037122533919030534	0.40873216013374625	0.9050333133675195
193000	0.096499	0.881985	440992.5000000004	7.112052161089996e7	1.3955882588136302e7	5.7164639022763684e7	407412.4876317978	33580.01236820035	1.9206991103308145e7	-112362.65362081549	1.9066537786282126e7	-0.09000000000003183	-215485.7796000762	1.9066537786282126e7	-0.09000000000003183	-4788.572880022868	-35113.329256504774	-0.011753623232949546	-0.0037695642495751093	1.1568552037178514	0.9068280484439871
194000	0.096999	0.883645	441822.5000000004	7.156234411089996e7	1.40078250361285e7	5.7554519074771486e7	389880.05200780183	51942.44799219817	1.924210443256465e7	-38624.66218215532	1.917187777405164e7	-0.03000000000002956	-71828.59320007077	1.917187777405164e7	-0.03000000000002956	143657.18640000542	105339.98776951432	0.36846508473619144	-0.001248009615139955	1.2315061931429185	0.9090274505756697
195000	0.097499	0.885193	442596.5000000004	7.200494061089996e7	1.4065527811026463e7	5.793941279987352e7	384893.7251020372	57702.77489796281	1.9277217761821155e7	-35113.32925650484	1.9206991103308145e7	-0.027000000000043656	-64645.733880104526	1.9206991103308145e7	-0.027000000000043656	7182.859319966243	35113.329256504774	0.018661928868967743	-0.0011157471357777662	1.0773520143866504	0.910145637061528
196000	0.097999	0.886785	443392.5000000004	7.244833311089996e7	1.4116892286125831e7	5.833144082477415e7	392028.0249006301	51364.47509936802	1.9347444420334168e7	-77249.32436431064	1.9277217761821155e7	-0.06100000000003547	-146051.47284008493	1.9277217761821155e7	-0.06100000000003547	-81405.7389599804	70226.65851300955	-0.2076528558911441	-0.0025038207658682568	0.7442327690755336	0.9090305867040795
197000	0.098499	0.888035	444017.5000000004	7.289235061089996e7	1.4156312182251139e7	5.8736038428648844e7	404597.60387469083	39419.89612530731	1.9312331091077663e7	-7022.665851300968	1.9312331091077663e7	-0.004000000000019099	-9577.145760045729	1.9312331091077663e7	-0.004000000000019099	136474.3270800392	35113.3292565085	0.3373087872322325	-0.00016305399574538586	1.3479528613136318	0.9120540609686911
198000	0.098999	0.889147	444573.5000000004	7.333692411089996e7	1.419814643731862e7	5.913877767358137e7	402739.24493252486	41834.25506748073	1.9382557749590673e7	14045.331702601936	1.9382557749590673e7	0.012000000000000455	28731.43728000109	1.9382557749590673e7	0.012000000000000455	38308.58304004682	70226.65851300955	0.09512006471200754	0.00048583075961740877	1.0246218358883286	0.912820655451335
199000	0.099499	0.889356	444678.0000000004	7.378160211089996e7	1.4210212352804627e7	5.957138975809536e7	432612.0845139921	12065.915486007929	1.9523011066616688e7	-161521.31457992227	1.9312331091077663e7	-0.13100000000002865	-313651.5236400686	1.9312331091077663e7	-0.13100000000002865	-342382.9609200697	-70226.65851300955	-0.7914318003962183	-0.005265136920822725	0.39879074988567487	0.9090877301351336
200000	0.099999	0.889161	444580.50000000035	7.422618261089996e7	1.421324042834605e7	6.001294218255394e7	441552.4244585782	3028.0755414236337	1.9417671078847174e7	-3511.332925650484	1.9382557749590673e7	-0.0030000000000427463	-7182.859320102347	1.9382557749590673e7	-0.0030000000000427463	306468.6643199662	70226.65851300955	0.6940708449189273	-0.00011968850482705445	1.541883744929649	0.9137436027579138
201000	0.100499	0.8897	444850.0000000004	7.467103261089996e7	1.424196400053277e7	6.042906861036722e7	416126.4278132841	28723.572186719626	1.9558124395873193e7	31601.996330854352	1.9558124395873193e7	0.026999999999986812	64645.73387996842	1.9558124395873193e7	0.026999999999986812	71828.59320007077	175566.64628252015	0.17261242833704438	0.0010697787565912904	0.8197315145545412	0.9130962170653164
202000	0.100999	0.890439	445219.5000000004	7.511625211089996e7	1.4261487607912486e7	6.0854764502987504e7	425695.8926202804	19523.60737971589	1.9593237725129697e7	31601.996330854352	1.9593237725129697e7	0.025999999999953616	62251.44743988894	1.9593237725129697e7	0.025999999999953616	-2394.286440079479	35113.329256504774	-0.00562440578259273	0.0010229510860539585	0.9577538599064895	0.9134086096164479
203000	0.101499	0.890272	445136.0000000004	7.556138811089996e7	1.4267334057109166e7	6.129405405379082e7	439289.5508033186	5846.449196679518	1.9628351054386206e7	3511.332925650484	1.9628351054386206e7	0.003999999999962256	9577.14575990963	1.9628351054386206e7	0.003999999999962256	-52674.30167997931	35113.3292565085	-0.11990793221385539	0.00015624918122571658	0.8134688576362348	0.9126923494598549
204000	0.101999	0.88979	444895.0000000004	7.600628311089996e7	1.4265153189394316e7	6.1741129921505675e7	447075.8677148521	-2180.867714850232	1.9593237725129697e7	-63203.992661708704	1.9523011066616688e7	-0.049000000000035016	-117320.03556008384	1.9523011066616688e7	-0.049000000000035016	-126897.18131999347	-105339.98776951805	-0.2838381368437657	-0.0019001925573639189	0.9469037293677727	0.9129400786863446
205000	0.102499	0.890675	445337.5000000004	7.645162061089996e7	1.4298869619876787e7	6.215275099102321e7	411621.06951753795	33716.43048247136	1.9698577712899216e7	-24579.330479553388	1.9628351054386206e7	-0.018000000000029104	-43097.15592006968	1.9628351054386206e7	-0.018000000000029104	74222.87964001416	105339.98776951805	0.18031846554164727	-0.00069340705331441	1.0063148428140818	0.9135584748098204
206000	0.10299900000000001	0.8916	445800.00000000035	7.689742061089996e7	1.4331537140500443e7	6.256588347039956e7	413132.4793763459	32667.52062365599	1.966346438364271e7	3511.332925650484	1.9628351054386206e7	0.0049999999999954525	11971.432199989113	1.9628351054386206e7	0.0049999999999954525	55068.58812005879	0.0	0.1332952282115144	0.0001913412156267704	1.2123679766745983	0.9155315614749359
207000	0.10349900000000001	0.892725	446362.5000000004	7.734378311089996e7	1.4373322933718635e7	6.297046017718136e7	404576.70678180456	41785.79321819171	1.976880437141222e7	-21067.9975539029	1.973369104215572e7	-0.016999999999995907	-40702.8694799902	1.973369104215572e7	-0.016999999999995907	-52674.30167997931	105339.98776951432	-0.13019608098295066	-0.0006463803720897647	0.7127157983072268	0.9142284975729895
208000	0.10399900000000001	0.894812	447406.0000000004	7.779118911089996e7	1.4449922589932937e7	6.334126652096707e7	370806.3437857032	76599.6562143024	1.983903102992523e7	-28090.66340520387	1.9803917700668726e7	-0.020000000000038654	-47885.72880009255	1.9803917700668726e7	-0.020000000000038654	-7182.859320102347	70226.65851300582	-0.019370918109894778	-0.000755995758061477	0.9978159445425405	0.9147178271569962
209000	0.10449900000000001	0.896821	448410.5000000004	7.823959961089996e7	1.4519474240519179e7	6.372012537038082e7	378858.84941375256	69551.65058624186	1.9909257688438244e7	-21067.9975539029	1.9874144359181736e7	-0.015000000000043201	-35914.29660010344	1.9874144359181736e7	-0.015000000000043201	11971.43219998911	70226.65851300955	0.03159866060543061	-0.0005636256424692718	1.0298169735000293	0.9154021687193921
210000	0.10499900000000001	0.898412	449206.0000000004	7.868880561089996e7	1.4573796554356223e7	6.411500905654378e7	394883.6861629635	54322.31383704394	1.994437101769475e7	7022.665851300968	1.9909257688438244e7	0.005999999999971806	14365.718639932495	1.9909257688438244e7	0.005999999999971806	50280.01524003593	35113.3292565085	0.1273286717124242	0.00022406171115507757	1.1759733365938398	0.9170070238818908
211000	0.10549900000000001	0.90109	450545.0000000004	7.913935061089996e7	1.4665565846887488e7	6.4473784764012516e7	358775.7074687332	91769.29253126495	2.0084824334720768e7	108851.32069516499	2.019016432249028e7	0.08899999999999864	213091.49315999672	2.019016432249028e7	0.08899999999999864	198725.77452006424	280906.63405203447	0.5538997495737163	0.003305087392340251	1.026725424268393	0.9176175712053509
212000	0.10599900000000001	0.902908	451454.00000000047	7.959080461089996e7	1.4725157399473067e7	6.486564721142693e7	391862.4474144131	59591.552585579455	2.0225277651746787e7	-136941.98410036886	2.0049711005464263e7	-0.11000000000001364	-263371.50840003265	2.0049711005464263e7	-0.11000000000001364	-476463.00156002934	-140453.31702601537	-1.2158934970774251	-0.004060261782967862	0.29460418120619436	0.9138538601769036
213000	0.10649900000000001	0.902934	451467.0000000004	8.004227161089996e7	1.4731489829993492e7	6.531078178090651e7	445134.5694795847	6332.430520424619	2.0155050993233774e7	-91294.65606691258	2.0049711005464263e7	-0.07200000000000273	-172388.62368000654	2.0049711005464263e7	-0.07200000000000273	90982.88472002611	0.0	0.20439411126032275	-0.002639512481389467	1.2186199902519903	0.9159310354365419
214000	0.10699900000000001	0.902368	451184.00000000035	8.049345561089996e7	1.4717632901039297e7	6.577582270986071e7	465040.92895419896	-13856.928954195231	2.0155050993233774e7	-112362.65362081549	2.001459767620776e7	-0.09100000000000819	-217880.0660400196	2.001459767620776e7	-0.09100000000000819	-45491.442360013054	-35113.329256504774	-0.09782244857956024	-0.003312464322964011	0.9478862169998581	0.916156961418261
215000	0.10749900000000001	0.902588	451294.00000000035	8.094474961089996e7	1.4725872627165763e7	6.621887698373425e7	443054.2738735378	8239.726126465946	2.0260390981003292e7	-45647.32803345629	2.0225277651746787e7	-0.036000000000001364	-86194.31184000327	2.0225277651746787e7	-0.036000000000001364	131685.75420001632	210679.97553902864	0.29722262477847977	-0.0013016577110055143	0.8403028717137666	0.9156494402979221
216000	0.10799900000000001	0.901108	450554.0000000004	8.139530361089996e7	1.468307622111905e7	6.671222738978095e7	493350.40604670346	-42796.40604671277	2.03306176395163e7	52669.993884757256	2.0365730968772806e7	0.04399999999998272	105348.60335995862	2.0365730968772806e7	0.04399999999998272	191542.9151999619	140453.3170260191	0.38824922986245464	0.0015791498422685858	1.0168099428430286	0.91639754266175
217000	0.10849900000000001	0.901009	450504.5000000004	8.184580811089996e7	1.4680103491102902e7	6.716570461979711e7	453477.23001615703	-2972.730016147718	2.0295504310259797e7	133430.65117471837	2.040084429802931e7	0.10899999999998045	260977.22195995317	2.040084429802931e7	0.10899999999998045	155628.61859999454	35113.329256504774	0.343189488465495	0.0038855726063957655	1.2592027814123194	0.9187120329359697
218000	0.10899900000000001	0.900895	450447.5000000004	8.229625561089996e7	1.4675161887973236e7	6.762109372292678e7	455389.10312967	-4941.603129666299	2.0295504310259797e7	73737.99143866016	2.0365730968772806e7	0.06199999999995498	148445.7592798922	2.0365730968772806e7	0.06199999999995498	-112531.46268006097	-35113.329256504774	-0.24711057402710432	0.002195258182130852	0.8191442527122329	0.9180415013068528
219000	0.10949900000000001	0.900358	450179.0000000004	8.274643461089996e7	1.4673278502979804e7	6.807315610792021e7	452062.38499343395	-1883.3849934320897	2.0435957627285816e7	94805.98899256307	2.0506184285798825e7	0.07899999999995089	189148.6287598824	2.0506184285798825e7	0.07899999999995089	40702.869479990215	140453.3170260191	0.09003816913584042	0.0027786081852884037	0.7751774181766148	0.9170927649496408
220000	0.10999900000000001	0.899076	449538.0000000004	8.319597261089996e7	1.4641206970088454e7	6.855476564081156e7	481609.532891348	-32071.532891349867	2.040084429802931e7	24579.330479553388	2.040084429802931e7	0.01999999999998181	47885.72879995645	2.040084429802931e7	0.01999999999998181	-141262.89995992597	-105339.98776951432	-0.2933141690777021	0.0006985032820453468	0.8588183155894857	0.9166833764837405
221000	0.11049900000000001	0.897898	448949.0000000004	8.364492161089996e7	1.4605233780328508e7	6.90396878305715e7	484922.1897599399	-35973.1897599455	2.03306176395163e7	-73737.99143866016	2.0225277651746787e7	-0.060000000000002274	-143657.18640000545	2.0225277651746787e7	-0.060000000000002274	-191542.9151999619	-175566.64628252387	-0.3949972165529999	-0.002080791366736055	0.8928705269125733	0.9165161193665471
222000	0.11099900000000001	0.897238	448619.0000000004	8.409354061089996e7	1.4575594756340986e7	6.951794585455903e7	478258.02398753166	-29639.02398752235	2.03306176395163e7	-7022.665851300968	2.0295504310259797e7	-0.004000000000019099	-9577.145760045729	2.0295504310259797e7	-0.004000000000019099	134080.0406399597	70226.65851300955	0.2803508439274094	-0.0001377650855806703	1.0715395381224588	0.9175826237491868
223000	0.11149900000000001	0.896712	448356.0000000004	8.454189661089996e7	1.455892365362159e7	6.998297295727843e7	465027.10271939635	-16671.102719396353	2.019016432249028e7	-10533.99877695145	2.0155050993233774e7	-0.007000000000005002	-16760.005080011975	2.0155050993233774e7	-0.007000000000005002	-7182.859319966246	-140453.31702602282	-0.01544610900732915	-0.0002394868976235581	1.2507366867539715	0.9197963860706715
224000	0.11199900000000002	0.896225	448112.5000000004	8.499000911089996e7	1.4550253666029897e7	7.043975544487011e7	456782.48759168386	-8669.987591693178	2.0295504310259797e7	-101828.65484386402	2.019016432249028e7	-0.08300000000002683	-198725.77452006424	2.019016432249028e7	-0.08300000000002683	-181965.76944005227	35113.329256504774	-0.39836415445661916	-0.0028212161337726046	0.5057842793438121	0.9171116311505358
225000	0.11249900000000002	0.897321	448660.5000000004	8.543866961089996e7	1.4584966746979197e7	7.085370286392082e7	413947.4190507084	34713.0809493009	2.040084429802931e7	-112362.65362081549	2.0260390981003292e7	-0.09100000000000819	-217880.0660400196	2.0260390981003292e7	-0.09100000000000819	-19154.291519955354	70226.65851301327	-0.04627228154696855	-0.0030750695762291	0.8679352338781682	0.916824328696235
226000	0.11299900000000002	0.898196	449098.0000000004	8.588776761089996e7	1.460628061385583e7	7.128148699704419e7	427784.133123368	21313.866876631975	2.0295504310259797e7	28090.66340520387	2.0295504310259797e7	0.024999999999977263	59857.16099994556	2.0295504310259797e7	0.024999999999977263	277737.22703996516	35113.329256504774	0.6492462097930802	0.0008397294097193516	1.6169882055536076	0.9210262471707773
227000	0.11349900000000002	0.899207	449603.5000000004	8.633737111089996e7	1.4640340322034262e7	7.169703078886576e7	415543.7918215692	34059.70817843266	2.03306176395163e7	73737.99143866016	2.040084429802931e7	0.06199999999995498	148445.7592798922	2.040084429802931e7	0.06199999999995498	88588.59827994663	105339.98776951432	0.21318715385353604	0.002070458952715029	1.0416522133876494	0.9217253747475037
228000	0.11399900000000002	0.899109	449554.5000000004	8.678692561089996e7	1.4641532418990705e7	7.214539319190931e7	448362.40304355323	1192.0969564430416	2.040084429802931e7	42135.9951078058	2.0435957627285816e7	0.036000000000001364	86194.31184000327	2.0435957627285816e7	0.036000000000001364	-62251.44743988893	35113.329256504774	-0.13884180969973506	0.0011947306408147688	0.785502354597273	0.9208787887360873
229000	0.11449900000000002	0.89923	449615.00000000035	8.723654061089996e7	1.4651009859000698e7	7.258553075189932e7	440137.5599900037	9477.44000999257	2.0260390981003292e7	105339.98776951451	2.03306176395163e7	0.08799999999996544	210697.20671991725	2.03306176395163e7	0.08799999999996544	124502.89487991398	-105339.98776951432	0.28287268844481633	0.00290274390139944	1.5437398313946582	0.9246556370512923
230000	0.11499900000000002	0.899224	449612.00000000047	8.768615261089996e7	1.4658402546246583e7	7.302775006465344e7	442219.3127541244	7392.68724588491	2.0295504310259797e7	52669.993884757256	2.03306176395163e7	0.04499999999995907	107742.88979990201	2.03306176395163e7	0.04499999999995907	-102954.31692001523	0.0	-0.23281280113891864	0.0014753691535685314	0.7839044408102028	0.9238033186214358
231000	0.11549900000000002	0.898113	449056.5000000004	8.813520911089996e7	1.464042567554846e7	7.349478343535157e7	467033.37069812417	-17976.870698122308	2.0225277651746787e7	98317.32191821355	2.0295504310259797e7	0.08299999999996999	198725.77451992815	2.0295504310259797e7	0.08299999999996999	90982.88472002614	-35113.329256504774	0.19481024361069615	0.002703943943106301	1.231502393751417	0.9257586374821963
